customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_One year,Contract_Two year,MonthlyCostPerService
7089-XXAYG,Male,0,1,0,25,0,No phone service,No,No,Yes,No,Yes,No,1,38.1,970.4,0,False,False,True,False,False,True,False,1.4653846153846155
8118-LSUEL,Male,1,0,0,23,1,Yes,No,Yes,Yes,No,Yes,Yes,1,106.4,2483.5,1,True,False,False,True,False,False,False,4.433333333333334
8070-AAWZP,Male,1,1,0,24,0,No phone service,No,No,Yes,Yes,No,No,0,34.25,828.2,0,False,False,False,False,True,False,False,1.37
1666-JXLKU,Female,0,0,0,37,1,Yes,No,No,Yes,No,Yes,Yes,1,100.05,3810.55,0,True,False,False,True,False,False,False,2.6328947368421054
7855-DIWPO,Female,0,0,0,21,1,No,No,No,No,No,No,No,1,68.65,1493.2,0,True,False,False,True,False,False,False,3.1204545454545456
5133-POWUA,Male,0,0,0,1,1,No,No,No,No,No,No,No,1,45.8,45.8,0,False,False,False,False,True,False,False,22.9
5652-MSDEY,Female,0,0,0,10,1,Yes,No,No,No,No,No,No,1,75.75,777.3,0,True,False,False,False,True,False,False,6.886363636363637
7005-CCBKV,Male,0,0,0,6,1,No,No,Yes,No,No,No,Yes,1,84.4,556.35,1,True,False,False,True,False,False,False,12.057142857142859
1810-BOHSY,Male,0,1,0,51,1,Yes,Yes,Yes,No,No,No,Yes,1,96.4,4911.05,0,True,False,True,False,False,True,False,1.853846153846154
1784-BXEFA,Female,0,0,0,10,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.55,187.35,0,False,True,False,False,True,False,False,1.8681818181818182
7351-MHQVU,Female,0,0,0,6,0,No phone service,Yes,Yes,No,Yes,No,Yes,0,50.95,307.6,0,False,False,True,False,False,False,False,7.278571428571429
9224-VTYID,Male,0,1,1,47,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,90.5,4318.35,0,False,False,False,False,True,False,True,1.8854166666666667
9500-IWPXQ,Female,0,1,1,61,1,Yes,Yes,Yes,Yes,Yes,No,Yes,1,79.4,4820.55,0,False,False,False,True,False,True,False,1.2806451612903227
5762-TJXGK,Female,0,0,0,52,0,No phone service,Yes,Yes,Yes,No,Yes,Yes,1,58.75,3038.55,0,False,False,False,False,False,False,True,1.1084905660377358
4504-YOULA,Female,0,1,1,35,1,Yes,Yes,Yes,No,No,No,No,1,59.45,2136.9,0,False,False,True,False,False,False,False,1.651388888888889
5569-IDSEY,Male,0,1,0,71,1,Yes,No,Yes,Yes,No,Yes,Yes,1,105.7,7472.15,0,True,False,False,False,False,True,False,1.4680555555555557
4250-FDVOU,Female,0,0,0,6,1,No,Yes,Yes,No,No,No,No,0,56.25,389.1,1,False,False,False,True,False,False,False,8.035714285714286
7284-ZZLOH,Male,0,1,0,45,1,No,Yes,No,Yes,No,No,No,0,53.3,2296.25,0,False,False,True,False,False,False,True,1.158695652173913
5277-ZLOOR,Female,1,0,0,2,1,Yes,No,No,No,No,Yes,No,1,85.55,187.45,1,True,False,False,True,False,False,False,28.516666666666666
2141-RRYGO,Female,0,0,0,4,1,No,No,Yes,No,No,Yes,Yes,1,68.65,261.25,1,False,False,False,False,False,False,False,13.73
1777-JYQPJ,Male,0,0,0,2,0,No phone service,No,No,No,No,No,No,0,24.3,38.45,0,False,False,False,False,True,False,False,8.1
6376-GAHQE,Male,0,0,0,4,1,No,No,No,No,No,Yes,No,0,77.85,299.2,1,True,False,False,True,False,False,False,15.569999999999999
3401-URHDA,Male,0,0,0,51,1,Yes,Yes,No,No,Yes,No,No,0,59.9,3043.6,0,False,False,True,False,False,True,False,1.1519230769230768
1599-EAHXY,Male,0,1,1,60,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,23.95,1506.4,0,False,True,True,False,False,True,False,0.39262295081967213
8631-XVRZL,Male,0,0,0,9,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.15,163.7,0,False,True,False,False,True,True,False,2.0149999999999997
5052-PNLOS,Male,0,0,0,3,1,Yes,No,Yes,Yes,No,Yes,Yes,1,105.35,323.25,1,True,False,False,False,False,False,False,26.3375
3853-LYGAM,Male,0,0,0,17,1,Yes,No,No,Yes,Yes,No,Yes,1,95.65,1640.0,0,True,False,False,False,False,False,False,5.313888888888889
6979-ZNSFF,Female,0,0,0,8,1,Yes,No,No,No,No,Yes,No,1,87.05,762.1,1,True,False,False,True,False,False,False,9.672222222222222
5751-USDBL,Male,0,1,1,46,1,No,Yes,No,Yes,Yes,Yes,Yes,0,81.0,3846.35,0,False,False,False,False,True,False,True,1.7234042553191489
5680-LQOGP,Female,0,0,0,68,1,No,Yes,Yes,Yes,Yes,Yes,Yes,1,82.45,5646.6,0,False,False,True,False,False,False,True,1.194927536231884
2386-LAHRK,Male,0,0,0,1,1,No,No,No,No,No,Yes,No,1,53.5,53.5,1,False,False,False,False,True,False,False,26.75
8189-DUKMV,Female,0,1,0,4,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.5,79.05,0,False,True,False,False,False,True,False,4.1
6032-IGALN,Female,0,0,0,1,0,No phone service,No,No,No,No,No,No,1,25.1,25.1,1,False,False,False,False,True,False,False,12.55
9931-DCEZH,Male,0,0,1,28,1,No,No,Yes,No,Yes,No,No,1,54.4,1516.6,0,False,False,True,False,False,True,False,1.8758620689655172
1898-JSNDC,Female,0,0,0,39,1,No,No,Yes,No,No,Yes,No,1,58.6,2224.5,0,False,False,True,False,False,True,False,1.465
0315-LVCRK,Male,0,0,0,11,1,No,No,No,Yes,No,No,Yes,0,84.8,888.75,0,True,False,False,True,False,False,False,7.066666666666666
3911-RSNHI,Female,0,1,0,71,0,No phone service,No,Yes,Yes,Yes,Yes,Yes,1,61.4,4310.35,0,False,False,True,False,False,False,True,0.8527777777777777
2410-CIYFZ,Male,0,0,1,2,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.4,42.9,0,False,True,False,False,True,False,False,6.8
4248-HCETZ,Male,1,1,0,30,1,No,No,Yes,Yes,No,No,No,1,79.65,2365.15,1,True,False,False,False,True,False,False,2.5693548387096774
5505-OVWQW,Female,0,0,0,17,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.15,353.65,0,False,True,False,False,True,True,False,1.1194444444444445
7271-AJDTL,Female,0,1,0,55,1,Yes,No,Yes,Yes,No,Yes,No,1,94.45,5073.1,0,True,False,True,False,False,False,False,1.686607142857143
1867-TJHTS,Female,0,0,0,58,1,Yes,Yes,No,No,No,No,No,1,79.8,4526.85,0,True,False,False,False,False,False,False,1.352542372881356
0516-WJVXC,Female,0,0,0,5,1,No,Yes,No,No,Yes,No,No,0,54.2,308.25,1,False,False,False,True,False,False,False,9.033333333333333
9174-FKWZE,Female,1,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.45,19.45,1,False,True,False,True,False,False,False,9.725
6860-YRJZP,Male,1,0,0,9,1,Yes,No,No,No,No,No,No,1,74.05,678.45,0,True,False,False,True,False,False,False,7.404999999999999
4429-WYGFR,Male,0,0,0,26,1,No,No,No,No,Yes,No,No,0,49.15,1237.3,0,False,False,False,False,False,False,False,1.8203703703703704
2817-LVCPP,Female,0,0,0,50,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.4,1023.95,0,False,True,True,False,False,False,True,0.3803921568627451
5038-ETMLM,Female,0,1,0,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,113.65,8182.75,0,True,False,False,False,False,False,True,1.5568493150684932
5056-FIMPT,Female,0,0,1,43,1,No,Yes,Yes,No,Yes,Yes,Yes,1,106.0,4532.3,0,True,False,True,False,False,True,False,2.409090909090909
4521-WFJAI,Male,0,0,0,56,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,25.95,1444.05,0,False,True,False,False,False,False,True,0.4552631578947368
6569-KTMDU,Female,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.1,19.1,0,False,True,False,False,True,False,False,9.55
8809-RIHDD,Male,0,1,1,72,1,Yes,No,Yes,Yes,No,Yes,Yes,1,103.4,7372.65,1,True,False,False,True,False,False,True,1.4164383561643836
8809-XKHMD,Male,0,1,0,72,1,Yes,Yes,Yes,No,Yes,No,Yes,1,100.55,7325.1,0,True,False,False,False,False,False,True,1.3773972602739726
0396-YCHWO,Male,0,1,0,36,1,Yes,No,No,No,No,Yes,Yes,1,95.4,3474.2,0,True,False,False,True,False,False,False,2.5783783783783787
0867-LDTTC,Male,0,0,0,5,1,No,No,No,Yes,Yes,Yes,Yes,0,75.15,392.65,0,False,False,False,False,False,False,False,12.525
4822-NGOCH,Female,0,0,0,13,1,Yes,No,Yes,Yes,No,No,No,1,84.45,1058.6,1,True,False,False,True,False,False,False,6.0321428571428575
9391-DXGGG,Female,1,0,0,44,1,No,No,Yes,Yes,No,No,Yes,0,89.15,3990.75,0,True,False,True,False,False,True,False,1.9811111111111113
9844-FELAJ,Female,1,1,1,70,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,107.9,7475.85,0,True,False,False,True,False,True,False,1.519718309859155
2122-SZZZD,Male,0,0,0,44,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.5,835.5,0,False,True,True,False,False,True,False,0.43333333333333335
5307-DZCVC,Female,1,1,0,32,1,Yes,No,No,No,No,Yes,No,1,85.95,2628.6,1,True,False,True,False,False,False,False,2.6045454545454545
3148-AOIQT,Female,0,1,0,69,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,24.95,1718.35,0,False,True,True,False,False,False,True,0.35642857142857143
8679-JOEVF,Female,1,0,0,16,1,No,No,No,No,Yes,Yes,No,0,59.4,1023.9,1,False,False,False,True,False,False,False,3.4941176470588236
8395-ETZKQ,Male,1,1,1,68,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.5,1193.55,0,False,True,False,False,False,True,False,0.2826086956521739
6692-YQHXC,Male,0,0,0,16,1,No,No,No,No,No,No,No,1,69.95,1205.5,0,True,False,True,False,False,False,False,4.114705882352942
3889-VWBID,Male,0,1,1,68,1,No,Yes,Yes,No,Yes,Yes,Yes,0,82.85,5776.45,0,False,False,False,False,False,False,True,1.2007246376811593
5222-JCXZT,Male,0,0,0,4,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.0,78.9,0,False,True,False,False,True,False,False,3.8
9754-CLVZW,Female,0,1,1,26,0,No phone service,Yes,Yes,No,Yes,No,No,0,38.85,1025.15,0,False,False,True,False,False,False,False,1.4388888888888889
1432-FPAXX,Female,0,0,0,29,0,No phone service,No,Yes,No,No,No,No,1,30.6,856.35,1,False,False,False,True,False,False,False,1.02
2739-CCZMB,Male,0,0,1,5,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.35,122.0,0,False,True,True,False,False,False,False,3.391666666666667
7080-TNUWP,Male,0,1,0,70,1,Yes,No,Yes,Yes,No,Yes,No,1,95.0,6602.9,0,True,False,False,False,False,True,False,1.3380281690140845
0496-AHOOK,Male,0,1,0,24,1,No,Yes,No,No,Yes,Yes,Yes,0,74.4,1712.9,0,False,False,False,False,False,True,False,2.9760000000000004
8336-TAVKX,Female,1,1,0,72,1,Yes,Yes,Yes,Yes,Yes,No,Yes,0,78.45,5682.25,0,False,False,False,False,False,False,True,1.0746575342465754
2468-SJFLM,Male,0,0,0,1,1,No,No,No,No,Yes,No,No,1,74.3,74.3,0,True,False,False,False,True,False,False,37.15
3181-VTHOE,Male,0,1,0,70,0,No phone service,No,Yes,Yes,Yes,No,Yes,1,51.05,3635.15,0,False,False,False,False,False,True,False,0.7190140845070422
7168-HDQHG,Female,0,1,1,36,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.2,702.9,0,False,True,False,False,False,False,False,0.518918918918919
4803-AXVYP,Female,1,0,0,38,1,Yes,No,No,No,Yes,Yes,Yes,1,99.55,3734.25,1,True,False,False,True,False,False,False,2.5525641025641024
3884-HCSWG,Female,0,0,0,17,1,No,No,No,No,No,No,No,1,70.0,1144.5,1,True,False,False,True,False,False,False,3.888888888888889
4567-AKPIA,Female,0,1,1,41,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,109.1,4454.25,0,True,False,False,False,False,True,False,2.5976190476190473
5077-DXTCG,Female,0,0,0,1,1,No,No,No,No,No,No,No,1,45.3,45.3,1,False,False,False,True,False,False,False,22.65
1142-WACZW,Male,0,0,0,2,0,No phone service,No,No,No,Yes,No,No,0,29.85,75.6,1,False,False,False,False,False,False,False,9.950000000000001
7901-HXJVA,Male,0,0,0,14,1,No,No,No,Yes,No,No,No,0,76.45,1117.55,0,True,False,False,True,False,False,False,5.096666666666667
5649-ANRML,Male,1,0,0,2,1,No,No,Yes,Yes,Yes,No,Yes,1,95.1,180.25,1,True,False,True,False,False,False,False,31.7
4892-VLANZ,Male,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.8,19.8,1,False,True,False,False,True,False,False,9.9
5924-IFQTT,Male,0,1,1,13,1,Yes,No,Yes,Yes,Yes,Yes,No,1,72.8,930.05,0,False,False,False,True,False,False,False,5.2
7968-QUXNS,Male,0,0,0,6,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,18.95,110.15,0,False,True,False,False,True,False,False,2.707142857142857
2919-HBCJO,Female,0,0,0,4,1,No,No,Yes,No,No,No,No,1,76.65,333.6,1,True,False,False,False,False,False,False,15.330000000000002
4236-XPXAV,Female,0,1,1,5,1,No,No,Yes,No,Yes,Yes,Yes,1,99.15,465.05,1,True,False,False,False,True,False,False,16.525000000000002
8903-WMRNW,Female,0,1,0,15,1,No,Yes,No,Yes,No,Yes,Yes,0,101.75,1669.4,0,True,False,False,True,False,False,False,6.359375
2452-SNHFZ,Female,0,0,0,47,1,No,Yes,No,No,No,No,No,0,75.45,3545.1,0,True,False,True,False,False,False,False,1.5718750000000001
3629-WEAAM,Female,0,0,0,8,1,No,No,No,Yes,Yes,No,Yes,0,64.1,504.05,0,False,False,False,False,True,False,False,7.122222222222222
6029-CSMJE,Male,0,0,0,17,0,No phone service,No,No,No,No,No,No,1,25.65,440.2,0,False,False,False,False,True,False,False,1.4249999999999998
7993-NQLJE,Male,0,1,1,15,1,No,Yes,No,No,No,No,No,0,75.1,1151.55,0,True,False,False,False,True,False,False,4.69375
9909-DFRJA,Female,0,0,0,26,1,No,Yes,No,Yes,Yes,No,Yes,1,95.85,2475.35,0,True,False,False,False,False,True,False,3.55
9099-FTUHS,Female,0,0,0,23,1,Yes,Yes,No,No,No,No,No,0,54.4,1249.25,0,False,False,False,True,False,False,False,2.2666666666666666
0581-BXBUB,Female,1,0,0,4,1,No,No,Yes,No,No,No,No,0,72.75,317.75,0,True,False,False,True,False,False,False,14.55
4962-CHQPW,Male,0,0,1,29,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.85,535.05,0,False,True,False,False,True,True,False,0.6616666666666667
9467-ROOLM,Female,0,0,0,25,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.05,461.3,0,False,True,False,False,True,False,False,0.7326923076923078
3030-YZADT,Male,0,0,0,9,1,No,No,No,No,No,No,No,0,44.95,431.0,1,False,False,False,False,True,False,False,4.495
7410-KTVFV,Male,0,1,0,18,1,No,No,No,Yes,No,No,No,1,49.55,878.35,1,False,False,False,False,True,False,False,2.607894736842105
5150-ITWWB,Male,1,0,0,3,1,Yes,No,No,No,No,Yes,Yes,1,94.85,335.75,0,True,False,False,True,False,False,False,23.7125
2253-KPMNB,Female,0,1,1,69,0,No phone service,Yes,Yes,Yes,Yes,No,No,0,46.25,3121.4,0,False,False,False,False,False,False,True,0.6607142857142857
1345-ZUKID,Male,0,0,0,14,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.35,324.8,0,False,True,False,False,True,True,False,1.29
6429-SHBCB,Male,0,0,0,19,1,Yes,No,No,No,No,Yes,Yes,0,69.6,1394.55,0,False,False,False,False,True,False,False,3.4799999999999995
9281-OFDMF,Male,1,0,0,39,1,Yes,No,Yes,No,No,No,Yes,0,90.7,3413.25,0,True,False,False,True,False,False,False,2.2675
2603-HVKCG,Male,0,0,0,31,1,No,No,Yes,Yes,No,Yes,Yes,1,101.4,3143.65,0,True,False,False,True,False,False,False,3.16875
1834-WULEG,Male,0,1,1,24,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.25,439.75,0,False,True,False,False,True,True,False,0.81
9097-ZUBYC,Male,0,1,0,14,1,No,No,No,No,Yes,No,No,0,48.8,664.4,0,False,False,False,False,False,False,False,3.253333333333333
5148-ORICT,Female,0,1,0,64,1,No,Yes,Yes,Yes,Yes,No,Yes,1,74.35,4759.55,0,False,False,False,False,True,False,True,1.1438461538461537
4893-GYUJU,Female,0,0,0,50,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.35,1033.0,0,False,True,False,False,True,True,False,0.3794117647058824
4578-PHJYZ,Male,0,1,1,52,1,No,No,Yes,Yes,Yes,Yes,No,1,68.75,3482.85,0,False,False,False,True,False,True,False,1.2971698113207548
7272-QDCKA,Male,0,0,0,28,1,Yes,No,Yes,No,No,Yes,Yes,0,100.2,2688.45,0,True,False,False,True,False,True,False,3.4551724137931035
8908-SLFCJ,Female,0,0,0,21,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.85,435.25,0,False,True,True,False,False,False,True,0.9477272727272728
8393-DLHGA,Male,0,0,1,25,1,No,No,Yes,No,No,Yes,Yes,1,95.9,2448.75,1,True,False,False,True,False,False,False,3.6884615384615387
9766-HGEDE,Female,0,1,0,17,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.35,307.0,0,False,True,False,False,True,True,False,1.0750000000000002
6968-MHOMU,Male,0,1,0,58,0,No phone service,No,No,No,No,Yes,Yes,1,45.0,2689.35,0,False,False,True,False,False,True,False,0.7627118644067796
7395-IGJOS,Male,1,1,0,17,1,No,No,No,No,No,No,Yes,0,81.5,1329.2,1,True,False,False,False,False,False,False,4.527777777777778
5044-XDPYX,Female,0,1,0,51,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.5,1281.25,0,False,True,False,False,True,False,True,0.49038461538461536
1814-WFGVS,Male,0,1,1,72,0,No phone service,Yes,No,Yes,Yes,Yes,No,0,48.9,3527.0,0,False,False,False,False,True,False,True,0.6698630136986301
2834-SPCJV,Male,0,1,0,52,1,No,Yes,No,No,No,Yes,No,0,84.1,4348.65,1,True,False,False,True,False,False,False,1.5867924528301887
3721-WKIIL,Female,0,0,0,27,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.6,561.15,0,False,True,False,False,True,False,True,0.7000000000000001
6734-CKRSM,Female,0,0,0,3,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.0,63.6,0,False,True,False,False,True,False,False,5.0
1265-ZFOSD,Female,0,1,0,64,1,Yes,Yes,Yes,Yes,Yes,No,Yes,1,81.3,5129.3,0,False,False,False,False,True,False,True,1.2507692307692306
6568-POCUI,Female,0,1,0,45,1,No,No,No,No,Yes,Yes,Yes,1,95.2,4285.8,0,True,False,True,False,False,False,True,2.0695652173913044
7890-VYYWG,Male,1,1,0,3,0,No phone service,No,No,No,No,Yes,No,1,36.45,93.7,1,False,False,False,False,True,False,False,9.1125
5197-LQXXH,Female,0,1,0,71,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,83.3,5894.5,0,False,False,True,False,False,False,True,1.1569444444444443
9907-SWKKF,Female,1,0,0,1,0,No phone service,No,No,No,No,No,No,0,25.05,25.05,1,False,False,False,False,True,False,False,12.525
3457-PQBYH,Female,0,1,1,58,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.3,1160.75,0,False,True,True,False,False,False,True,0.3440677966101695
7682-AZNDK,Male,0,1,1,34,1,No,No,Yes,Yes,No,Yes,No,1,89.85,3091.75,0,True,False,False,True,False,False,False,2.567142857142857
0587-DMGBH,Female,0,0,0,8,1,No,Yes,No,No,No,No,No,1,49.85,365.55,1,False,False,False,True,False,False,False,5.538888888888889
5384-ZTTWP,Female,0,1,1,15,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.8,272.95,0,False,True,False,False,True,False,False,1.2375
3745-HRPHI,Male,0,1,1,66,0,No phone service,No,No,Yes,Yes,Yes,Yes,0,54.65,3632.0,0,False,False,False,False,False,False,True,0.8156716417910448
7636-OWBPG,Male,1,0,0,12,0,No phone service,No,Yes,No,No,No,No,1,29.35,381.2,0,False,False,True,False,False,False,False,2.2576923076923077
1231-YNDEK,Male,0,0,0,58,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.15,1035.5,0,False,True,False,False,False,False,True,0.32457627118644067
1407-DIGZV,Female,0,1,1,3,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.1,52.0,0,False,True,False,False,True,False,True,4.775
6397-JNZZG,Female,1,1,0,43,0,No phone service,No,Yes,Yes,No,Yes,Yes,0,55.55,2342.2,1,False,False,True,False,False,False,False,1.2625
0570-BFQHT,Female,0,0,0,9,1,No,No,Yes,Yes,No,No,No,0,80.55,653.9,0,True,False,False,True,False,False,False,8.055
4393-OBCRR,Female,0,0,0,3,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.25,71.2,0,False,True,False,False,True,True,False,5.0625
3523-QRQLL,Female,0,1,1,22,1,No,No,Yes,No,No,Yes,Yes,1,69.5,1498.2,1,False,False,False,False,False,True,False,3.0217391304347827
8564-LDKFL,Male,0,1,0,40,1,Yes,No,Yes,Yes,No,Yes,Yes,1,106.0,4178.65,0,True,False,False,False,False,True,False,2.5853658536585367
3696-DFHHB,Female,0,0,0,68,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.5,1821.8,0,False,True,False,False,False,False,True,0.3695652173913043
0895-DQHEW,Male,0,1,0,54,1,Yes,No,Yes,Yes,No,Yes,Yes,1,104.3,5278.15,1,True,False,False,True,False,False,False,1.8963636363636363
4717-GHADL,Female,0,0,0,50,1,Yes,No,Yes,No,Yes,Yes,Yes,1,79.6,4024.2,0,False,False,False,False,True,False,True,1.56078431372549
5501-TVMGM,Male,0,0,0,1,1,No,No,No,No,No,No,Yes,1,55.25,55.25,0,False,False,False,True,False,False,False,27.625
5879-HMFFH,Female,0,1,0,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,88.05,6520.8,0,False,False,False,False,False,False,True,1.2061643835616438
6772-WFQRD,Male,0,0,1,40,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.4,854.9,0,False,True,False,False,False,True,False,0.49756097560975604
3810-DVDQQ,Female,0,1,1,72,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,117.6,8308.9,0,True,False,False,False,False,False,True,1.6109589041095889
6972-SNKKW,Female,0,0,0,6,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.0,109.2,0,False,True,False,False,True,False,False,2.857142857142857
3694-GLTJM,Female,0,0,0,5,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.65,92.05,0,False,True,True,False,False,False,False,3.275
8550-XSXUQ,Male,0,1,0,48,1,Yes,No,Yes,Yes,No,No,Yes,1,70.55,3420.5,0,False,False,True,False,False,True,False,1.4397959183673468
8149-RSOUN,Female,0,0,0,1,1,Yes,No,No,No,No,Yes,Yes,1,93.85,93.85,1,True,False,False,True,False,False,False,46.925
9055-MOJJJ,Female,0,1,1,64,1,No,Yes,No,No,Yes,Yes,No,0,65.8,4068.0,0,False,False,False,False,True,True,False,1.0123076923076924
4359-INNWN,Female,0,0,0,17,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.05,337.9,0,False,True,True,False,False,True,False,1.113888888888889
0585-EGDDA,Male,0,1,0,40,1,No,No,Yes,Yes,No,No,No,1,80.0,3168.75,0,True,False,False,True,False,False,False,1.951219512195122
4032-RMHCI,Female,0,1,1,41,0,No phone service,Yes,No,Yes,No,No,No,0,35.4,1412.4,0,False,False,True,False,False,True,False,0.8428571428571429
0549-CYCQN,Male,1,0,0,51,1,Yes,No,Yes,No,No,No,No,1,79.6,3974.7,0,True,False,False,False,False,True,False,1.5307692307692307
3481-JHUZH,Male,0,1,0,41,1,Yes,No,Yes,No,No,No,No,1,80.25,3439.0,0,True,False,False,True,False,False,False,1.9107142857142858
7250-EQKIY,Female,0,1,1,1,1,No,No,No,Yes,No,No,No,0,50.45,50.45,1,False,False,False,False,True,False,False,25.225
3594-IVHJZ,Female,0,0,0,2,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.45,42.45,0,False,True,False,False,True,False,False,6.816666666666666
6869-FGJJC,Male,0,0,0,68,1,No,No,Yes,Yes,No,No,No,0,79.6,5461.45,0,True,False,True,False,False,True,False,1.153623188405797
3896-ZVNET,Female,0,1,1,24,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.7,571.75,0,False,True,False,False,True,False,True,0.988
8205-VSLRB,Male,0,1,0,70,1,Yes,Yes,No,Yes,Yes,No,Yes,0,77.3,5498.2,0,False,False,True,False,False,False,True,1.088732394366197
5960-MVTUK,Male,0,0,0,3,0,No phone service,No,No,No,Yes,No,No,1,29.75,96.85,0,False,False,False,True,False,False,False,7.4375
6817-WTYHE,Male,0,0,0,2,1,No,No,No,No,No,No,No,0,44.9,111.05,0,False,False,False,False,False,False,False,14.966666666666667
3082-VQXNH,Male,0,1,0,3,0,No phone service,No,Yes,No,No,No,No,0,29.8,94.4,0,False,False,True,False,False,False,False,7.45
4013-UBXWQ,Female,0,0,0,7,1,Yes,No,No,No,Yes,Yes,Yes,1,74.65,521.1,1,False,False,False,True,False,False,False,9.33125
4931-TRZWN,Female,0,0,0,13,1,No,Yes,No,No,No,Yes,Yes,1,71.95,923.85,0,False,False,False,True,False,False,False,5.139285714285714
0750-EKNGL,Male,0,0,0,7,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.75,141.1,0,False,True,False,False,True,False,False,2.59375
7669-LCRSD,Male,0,1,1,12,1,No,No,No,No,No,Yes,No,1,56.3,628.65,0,False,False,False,False,True,False,False,4.3307692307692305
3567-PQTSO,Male,0,1,1,53,1,Yes,No,Yes,Yes,No,Yes,Yes,1,105.25,5576.3,0,True,False,False,True,False,True,False,1.9490740740740742
5519-NPHVG,Female,0,0,0,12,1,Yes,No,No,No,No,Yes,Yes,1,94.2,1046.1,1,True,False,False,True,False,False,False,7.246153846153846
8043-PNYSD,Male,0,1,1,63,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.55,1245.6,0,False,True,False,False,True,False,True,0.30546875
9938-EKRGF,Female,0,0,0,15,1,No,Yes,Yes,Yes,Yes,Yes,Yes,0,84.45,1287.85,0,False,False,False,False,True,False,False,5.278125
2703-AMTUL,Male,0,1,1,36,1,No,Yes,Yes,No,No,No,No,0,53.65,1939.35,0,False,False,False,False,True,True,False,1.45
0928-JMXNP,Male,1,1,0,4,0,No phone service,No,No,Yes,No,No,No,1,29.9,118.25,0,False,False,False,True,False,False,False,5.9799999999999995
